Customer ID,Product ID,Product Rating,Purchase Date,Return Date,clean_review,duplicate_count,duplicate_score,max_similarity,similarity_score,keyword_count,keyword_score,review_similarity_score,review_flag
CUST01232,PROD-HaK-9201,5,25-01-2023,,very nice sheets they wrinkle but i have no problem with my sheets being wrinkled nice and cool in the summer fit was very good almost oversized for my regular mattress,1,0,28.09,0,0,0,0,Genuine
CUST01233,PROD-TaG-3504,5,08-10-2022,,cute used them as favor bags at a zoo party very happy i found them,1,0,24.11,0,0,0,0,Genuine
CUST01234,PROD-TaG-1771,4,22-03-2022,,very cool magnus i love how minimus sits in his chest very cool great sculpt the guns are kind of dumb but i made my own on shapeways if you are looking for one search for mine on shapeways under forge of hausjam prime,1,0,20.08,0,0,0,0,Genuine
CUST01235,PROD-E-1009,5,18-01-2024,,switched from the new balance runner what a difference it takes me seconds to sync most of the time that was my problem before charts look great on garmin connect the screen size is just fine and the watch is pretty small and thin which is great for those runners that dont like weights,1,0,20.44,0,0,0,0,Genuine
CUST01236,PROD-E-9727,5,28-08-2023,,bought this to add to existing apple airport extreme to extend range and play itunes upstairs had a problem with setup called apple and a very helpful and knowledgable us based i believe person walk me though the steps i had missed one and even waited while i did a couple of reboots of the d,1,0,18.56,0,0,0,0,Genuine
CUST01237,PROD-SaO-2139,5,16-02-2023,24-02-2023,thought it was a butterfly but it was a bull the blade is sharp and,1,0,42.71,0,0,0,0,Genuine
CUST01238,PROD-E-1949,5,24-10-2024,,one of the most genius features of the system is that it is easy to use i just tap on,1,0,23.87,0,0,0,0,Genuine
CUST01239,PROD-SaO-4733,5,13-09-2024,,perfect have a dart board an island with a beach towel and a bag of fruit and a,1,0,18.8,0,1,25,5,Genuine
CUST01240,PROD-KS-1488,4,25-11-2023,,this is the sixth book in the the crystal queen series the crystal queen series has been a favorite,1,0,28.3,0,0,0,0,Genuine
CUST01241,PROD-B-6168,3,16-10-2022,,this is is okay i liked the writing the plot was predictable the ending is so sad i am not going to waste any time on it i enjoyed this book it was good but it had some issues with me the main character was a bit too predictable i also did not like the ending it was not a good ending for,1,0,41.98,0,0,0,0,Genuine
CUST01242,PROD-KS-4582,5,24-03-2024,,ive read a ton of thrusters booksbut none with this total womans perspectivei love it and cant wait to bring read the rest,1,0,26.63,0,0,0,0,Genuine
CUST01243,PROD-TaHI-8573,5,20-01-2024,23-01-2024,was looking for camping lights that will be useful to me for camping around my house this is a great solution i am using it in the back yard to take care of animals i have been using,1,0,23.05,0,0,0,0,Genuine
CUST01244,PROD-TaG-6930,3,11-09-2022,25-09-2022,took a long time to put together but it worked out greatmy son loves thisgreat product great price i am a huge fan of tootlemania and this is by far my favorite it is a great set i would recommend this to anyonei bought this for my,1,0,44.67,0,0,0,0,Genuine
CUST01245,PROD-SaO-5554,5,21-06-2023,,with the limiting factor being the grain of the real wood they were exactly as pictured they were a perfect fit for my gi issue full size era colt full recommendation free advice when tightening the screws on these pistols be very careful not to overtorque now if i could only get,1,0,19.26,0,1,25,5,Genuine
CUST01246,PROD-CSaJ-7924,5,31-01-2024,10-02-2024,perfect fit these are amazing perfect for me and very comfortable,1,0,41.29,0,2,60,12,Genuine
CUST01247,PROD-PS-2040,5,03-11-2023,,my dogs love these sticks when i open the pkg it smells like girl scout thin mints,1,0,12.94,0,0,0,0,Genuine
CUST01248,PROD-MaT-9785,5,10-05-2022,,amos gitai presents a brutally honest portrait of the human condition no matter where it is lived or when devarim is not about israel or jews or martians its about the challenge of leading a decent life that so many israelis descend from jews who were persecuted by christians and moslems f,1,0,13.94,0,0,0,0,Genuine
CUST01249,PROD-TaHI-4752,1,11-09-2023,,seems like sand not nearly as good as other skid proofing products i have bought,1,0,20.13,0,0,0,0,Genuine
CUST01250,PROD-E-9005,5,03-04-2022,,i purchased several new monitors for my business only to find that the simple task of connecting the new ones was not going to be as simple as i thought most of my computers hp z have one display port and one dvi output and the new monitor had only vga and hdmi inputs the handy adapter worked,1,0,28,0,0,0,0,Genuine
CUST01251,PROD-MaT-5333,4,26-08-2022,31-08-2022,great movie arrived in time to be the best in the history of this great movie the,1,0,37.66,0,0,0,0,Genuine
CUST01252,PROD-KS-2679,5,18-07-2024,,i loved the bundle i read all the way through so quickly the character is so real and has attributes that we all have i guess thats why we relate so well to her i am waiting on the last book to download in a few days i hope more books are written in this series i would like to see riley h,1,0,28.31,0,0,0,0,Genuine
CUST01253,PROD-E-2403,5,08-05-2024,,this is a fantastic backpack very stylish plenty of room the zippers are good but the ones for the laptop go too far down into the side pouches so theyre hard to get at sometimes its a minor thing but thule could improve this i think also the hard case is hard and it causes the shell,1,0,27.87,0,1,25,5,Genuine
CUST01254,PROD-B-7572,4,29-04-2024,,i thought this was a fantastic fantasy read theres not a ton of surprises everything seems pretty spelled out along the way so if you dont pick up on the hints on who really is the black knife then you must not been paying attention maybe the ending or patricks declaration for where he sees wi,1,0,17.34,0,1,25,5,Genuine
CUST01255,PROD-PS-2876,5,15-04-2024,,this dog food is what the breeder recommeded for our new puppy so i feed it to both my old and new dogthey both seem to love it,1,0,24.15,0,0,0,0,Genuine
CUST01256,PROD-CSaJ-9279,3,29-01-2024,,not as pictured ordered for the purples and blues received oranges and blues,1,0,17.94,0,0,0,0,Genuine
CUST01257,PROD-PS-8668,4,13-01-2024,21-01-2024,i ordered the lobster costume and it arrived with a very small opening the dimensions were just right the costume is very tall and the size is perfect for a small dog i am extremely pleased with this purchasei was skeptical about the price for this product but i found it a bit too expensive,1,0,29.05,0,1,25,5,Genuine
CUST01258,PROD-MaT-1711,3,05-01-2024,11-01-2024,hell town film it starts with a cattle drive of herefords not the longhorn cattle of the midth century men ride up shooting pistols to turn the herd horses are also driven three men make a stand by trees the rustlers drive off the cattle in town there is action at the casino tom,1,0,17.19,0,0,0,0,Genuine
CUST01259,PROD-TaG-5304,5,20-07-2024,02-08-2024,this is a great family game or a fun party game we received it as a christmas gift from my in laws and it was quickly a family favorite its fun just for me and my husband to play or for the whole family to join in,1,0,29.15,0,0,0,0,Genuine
CUST01260,PROD-KS-1520,3,13-02-2022,19-02-2022,spoiler alert a steamy romance this book kept me engaged i loved the characters the way the story flowed and the way the story ended the author did a wonderful job with the characters the author created a world that i cant wait for the next book to come out i love a book thats quick to r,1,0,38.33,0,0,0,0,Genuine
CUST01261,PROD-E-9005,5,25-02-2023,03-03-2023,i am impressed with how clear it is the two buttons are also very intuitive and the speaker is so small that its not easy to get the,1,0,28.29,0,0,0,0,Genuine
CUST01262,PROD-TaG-2489,5,19-03-2023,,my husband and i love this set and the materials are good my son loves this one i bought this for my son for christmas and he absolutely loves it,1,0,61.19,0,0,0,0,Genuine
CUST01263,PROD-E-6947,1,30-10-2022,,i bought this so i could transfer photos from my sd card to a usb stick for ontheroad photo backup this product is designed to complete the task however it is unable to fulfill its purpose the app will been to transfer photos but then stops and quits about seconds in so you can transfer,1,0,13.91,0,0,0,0,Genuine
CUST01264,PROD-MaT-6514,4,22-07-2023,,until fairly recently it was only available from the australian region and i did not then have a region free player i have previously seen it three times on the big screen but always wanted a copy worth the wait colourful musically splended my only disappointment is that it seems i am only a,1,0,18.39,0,0,0,0,Genuine
CUST01265,PROD-MaT-2519,5,29-05-2023,,if anyone ever asks me where did the movie begin i will tell you the answer it started off very well the script and the acting were superb the chemistry between the characters was tremendous it was a very exciting movie i would recommend this movie to anyone who wants to get into the world,1,0,40.65,0,0,0,0,Genuine
CUST01266,PROD-KS-1520,5,22-02-2022,28-02-2022,chelsea and ben make a deal to make the best of their situation the story has a lot of heart and its a must read the characters are so well written and the story keeps you turning the pages i cant wait for the next book to come out i love all the characters in this book and i cant wait to se,1,0,37.01,0,0,0,0,Genuine
CUST01267,PROD-TaHI-7216,3,26-10-2023,29-10-2023,i hadnt used a strop before and decided to see what this could do on my fixed blade knives i was really surprised you can take a knife thats sort of sharp and get it to the next level with this strop i just wouldnt have predicted it so in terms of performance id rate this at least a s,1,0,24.19,0,0,0,0,Genuine
CUST01268,PROD-PS-7252,1,12-05-2024,,did not work with either of my dogs they wiggled right out every time,1,0,23.9,0,0,0,0,Genuine
CUST01269,PROD-TaHI-4432,4,02-09-2024,,havent used it yet other than to make sure everything functions everything looks in order should be nice for the price,1,0,29.15,0,0,0,0,Genuine
CUST01270,PROD-SaO-2654,5,12-08-2022,,love this bracelet very thin and pliable it is not stiff at all easy to put on great for that browns fan,1,0,22.96,0,0,0,0,Genuine
CUST01271,PROD-KS-7912,5,30-03-2022,,the way the author write is like you are waching a movie and how a world in which i am not an expert you can understand it truly i love mark more than nick,1,0,24.99,0,0,0,0,Genuine
CUST01272,PROD-MaT-9785,5,03-12-2024,06-12-2024,even though this one didnt go down well with me i still liked it i was just blown away by the way the movie was shot and the way the actors played their parts the story was well told and the acting,1,0,41.82,0,0,0,0,Genuine
CUST01273,PROD-KS-2824,5,07-09-2024,,arc provided by publisher first impression wellwritten engaging expertly executed and fun a book after my heart chloe is a software analyst who works from home and only allows herself to truly experience lifeand sexwhen she goes to comic conventions dressed in sexy cosplay costumes that,1,0,13.37,0,0,0,0,Genuine
CUST01274,PROD-KS-1520,5,10-08-2022,14-08-2022,an extraordinary collection of love stories the characters are well developed and the story is well told the story is wellwritten and the characters are welldeveloped i was very impressed by the writing style and the characters i would recommend itthis was an excellent read the characters we,1,0,58.33,0,0,0,0,Genuine
CUST01275,PROD-MaT-5803,5,15-06-2022,,great movie in fact i order the newest one resurgence,1,0,26.57,0,0,0,0,Genuine
CUST01276,PROD-MaT-2674,5,16-09-2022,,fascinating story of one of englands most disruptive social policies well acted and the story is almost unbelievable but it is true finally after years the government issued an apology if history is of interest to you this movie is a must,1,0,25.85,0,0,0,0,Genuine
CUST01277,PROD-KS-7912,5,28-10-2023,08-11-2023,sarah and jane fuller are both an amazing storyteller the story starts out with a selfhelp book about the power of selfesteem and selfhelp this book takes a look at the importance of selfesteem and selfhelp to help you become more selfconfident and more successful the story is told from jan,1,0,20.13,0,1,25,5,Genuine
CUST01278,PROD-SaO-4733,5,18-07-2024,22-07-2024,these seem like really nice little things and the instructions are pretty easy to follow im very pleased with the quality of the product the ring itself is pretty,1,0,27.11,0,0,0,0,Genuine
CUST01279,PROD-TaG-3504,5,23-08-2022,,according to our preschool director this leapfrog learn to write numbers is correct in its method of teaching how to write numbers i was concerned because i taught our oldest child my way then when he started learning in school how to correctly write numbers it was a mess he had a hard time rel,1,0,16.72,0,0,0,0,Genuine
CUST01280,PROD-HaK-9689,5,17-03-2023,,i lost this product but i loved this cup so much that i plan on getting another one when i get the money thanks for reminding me,1,0,16.8,0,0,0,0,Genuine
CUST01281,PROD-B-6155,5,26-11-2023,,i didnt know what to expect the story was a bit slow at first but as the story progressed i got,1,0,38.29,0,0,0,0,Genuine
CUST01282,PROD-TaHI-5010,3,14-07-2022,,awkward in tight locations poor grip on larger size lock nuts good quality made in usa i have yet to find a great lock nut wrench my gb lock nut spanner gets more use,1,0,18.07,0,0,0,0,Genuine
CUST01283,PROD-MaT-9785,5,07-06-2023,20-06-2023,a fascinating glimpse into what life is like for the families of the people who live in this countryi read the original screenplay for this movie and thought the film,1,0,23.14,0,0,0,0,Genuine
CUST01284,PROD-MaT-5803,5,29-08-2024,02-09-2024,a very good moive on the live of african cats the bluray one is the best well worth the price,1,0,21.53,0,0,0,0,Genuine
CUST01285,PROD-TaHI-4432,5,03-06-2024,11-06-2024,i perfect replacement part for a standard part not too big or too small,1,0,28.23,0,1,25,5,Genuine
CUST01286,PROD-TaHI-6313,3,24-09-2022,,the product looked great however i ordered a inch pressure vacuum breaker and i got a instead i had to get my sprinkler fixed so i ended up having to buy one locally for and then i also had to take and drop the incorrect one off at the ups store aside from the item being wrong it,1,0,18.67,0,0,0,0,Genuine
CUST01287,PROD-TaG-9085,3,07-11-2023,15-11-2023,i thought my year old would love this but i didnt realize how small it is its too small for my little girl to get around its great for teaching her to fly,1,0,28.96,0,0,0,0,Genuine
CUST01288,PROD-TaHI-1916,5,16-05-2024,,i use this thing everyday i have an old house that is still standing and this one is a twostory house i have used the trs and its still working well i have a couple of other tools that i use to keep in my tool bag i have a portable ladder which can be attached to the ladder and the l,1,0,28.71,0,0,0,0,Genuine
CUST01289,PROD-KS-2824,5,13-08-2023,,just finished rereading it for the third time since the new ones come out thought id update my original review any book worth multiple rereads is worth a five star review,1,0,17.66,0,0,0,0,Genuine
CUST01290,PROD-PS-7304,3,05-11-2024,15-11-2024,this is an interesting product and its an interesting product for a lot of reasons first its very easy to put together and is easy to clean the material is thick and its easy to cut out the size is adjustable and its very easy to adjust the bottom is removable and its very easy to put,1,0,35.53,0,0,0,0,Genuine
CUST01291,PROD-MaT-7224,5,10-08-2022,,have not seen all the movies yet i bought it for heart and soul which is a really good movie,1,0,28.95,0,0,0,0,Genuine
CUST01292,PROD-PS-5119,5,24-08-2022,,i ordered an xs for my pound maltipoo with a inch girth fit perfectly and is lightweight for the florida heat no questions are ever asked by vendors about the authenticity of my service dog,1,0,15.91,0,1,25,5,Genuine
CUST01293,PROD-B-5386,4,28-05-2024,,this review is specifically about the leatherbound easton press edition for those who are contemplating buying this version it really is a beautiful looking book it is bound in rustbrown full leather with orange and metallic gold ornamentation on the front cover and spine with all page edge,1,0,14.34,0,0,0,0,Genuine
CUST01294,PROD-B-3287,4,23-02-2022,09-03-2022,a good story and enjoyable reading the characters are well developed and believable the writing is solidi read this book in the middle of,1,0,50.34,0,0,0,0,Genuine
CUST01295,PROD-KS-4657,3,01-03-2022,08-03-2022,for me book was more of a cliffhanger the story was a bit different there was a lot of angst there was a lot of sex there was a lot of hurt and pain i liked it i liked how it was written i liked how it was a quick read i liked the fact that it was a short story i liked how it had a lot of,1,0,41.2,0,0,0,0,Genuine
CUST01296,PROD-SaO-7065,4,27-11-2023,02-12-2023,its a good mask dont go over the top and youre not going to have a strong one i had to replace the mask with the hpower version and now its a little smaller i think its going to be,1,0,22.6,0,0,0,0,Genuine
CUST01297,PROD-TaG-2489,5,31-03-2024,13-04-2024,this camper has so much more fun than the regular camper there is a lot of different ways to use the,1,0,20.33,0,0,0,0,Genuine
CUST01298,PROD-MaT-6514,5,07-07-2022,,welcome to the world of johnny quid london in flux between the old school fixers new school russian money and petty thieves in between guy ritchie takes you on a wild ride through the madness and mayhem that begins with the a shady real estate deal and never lets up this perfectly paced piece o,1,0,12.06,0,1,25,5,Genuine
CUST01299,PROD-B-6155,5,09-05-2024,17-05-2024,a real eye opener for this book as the author explains how her characters were developed and how they came to be,1,0,26.97,0,0,0,0,Genuine
CUST01300,PROD-PS-9669,5,27-10-2023,,i have dogs one of which has a big problem with tartar ive been using denta treat for a few years now and am amazed at how quickly it starts to clean the tartar off his teeth i give it to my other dogs as maintenance for a couple of weeks every few months great product and it saves the,1,0,23.31,0,0,0,0,Genuine
CUST01301,PROD-MaT-8527,5,23-06-2022,,who is john galt is he the only one is he the only one can anyone really tell the answer to that question the answer to this question is yes the movie takes place in a fictionalized version of new york city the residents of new york city have a similar history but the characters and t,1,0,23.98,0,0,0,0,Genuine
CUST01302,PROD-B-7572,4,12-04-2022,,i enjoyed reading this book the very original plot unfolds on the background of a fascinating hypothesis the conscience as result of quantum processes in the brain cells at the end of the book you can find a very complete and wellorganized list of readings to further investigate the theory of qu,1,0,22.79,0,0,0,0,Genuine
CUST01303,PROD-MaT-5333,4,18-05-2024,,i liked this it seemed like a down to earth scifi not over the top effects but a good story that paid off,1,0,21.59,0,0,0,0,Genuine
CUST01304,PROD-KS-2679,3,14-07-2023,18-07-2023,not a bad storhy but it has the potential to be a full book and i would recommend it great jobi liked this book but the writing was a bit slow,1,0,31.67,0,0,0,0,Genuine
CUST01305,PROD-E-6947,5,30-05-2024,12-06-2024,im thinking cdelsol just didnt switch displays on his laptop by default laptops only have a video signal to the builtin screen there usually is a fn key combination to turn on the external video port,1,0,16.4,0,0,0,0,Genuine
CUST01306,PROD-B-7482,4,23-09-2024,26-09-2024,i loved choose your own adventure the characters were well developed and the story moved along well the story was told in a calm solid voice and the writing was solid i enjoyed the story and had no issues reading iti was excited to see what happened to the series i love a good mystery with a g,1,0,42.74,0,0,0,0,Genuine
CUST01307,PROD-SaO-1750,5,20-03-2024,,i love this product i use it for work and for running thats why i bought another onei really like this product thinking of ordering some more,1,0,24.19,0,0,0,0,Genuine
CUST01308,PROD-CSaJ-9279,5,23-02-2023,,the shirt definitely is in american sizes go by what you normally wear as a woman i ordered a size up because i am used to asian sizes and it was too big i am still going to wear it it is just a little big other than that it is a cute shirt and i cannot wait to wear it places this summer i,1,0,29.5,0,0,0,0,Genuine
CUST01309,PROD-B-5339,5,09-10-2022,,i had already been a fan of lynn flewellings _nightrunner_ series which was the main reason i picked up this book the british version it was out earlier and i couldnt wait now i can see how much the author has grown since her previous series came out this novel is full of fascinating chara,1,0,23.42,0,0,0,0,Genuine
CUST01310,PROD-B-4456,2,03-09-2022,12-09-2022,first of all i have a hard time understanding the purpose of this book and i dont understand why so many people are making such a negative impression on it the author does a good job of describing the history of the civil war but its not as well written as the other books in the series i al,1,0,24.67,0,0,0,0,Genuine
CUST01311,PROD-E-9005,4,22-09-2022,28-09-2022,i use this as a stylus and as a pen for my work and i like the extra size i had to replace a couple of the plastic ones so it is pretty nicei had this for a few months and it worked great i used it for a,1,0,39.55,0,0,0,0,Genuine
CUST01312,PROD-SaO-2654,5,27-12-2023,30-12-2023,this sling is the perfect size for the wideopen class the bag is large enough to hold two small bags,1,0,30.82,0,1,25,5,Genuine
CUST01313,PROD-PS-1188,5,08-02-2022,16-02-2022,my dog loves these theyre soft and easy to put on and off my dog loves this treat,1,0,37.5,0,0,0,0,Genuine
CUST01314,PROD-MaT-8527,3,29-05-2024,,okay seriously nowhow many of you watched this and all the while kept hearing or making joel mike and bot riffs this would have been prime fodder for the misties make no mistke by itself though it admittedly doesnt stand out much other than being one of the few terrible scifi movies,1,0,16.34,0,0,0,0,Genuine
CUST01315,PROD-E-2290,5,05-05-2024,08-05-2024,it really helps having lighted up the whole room i also love that its been powered,1,0,18.18,0,0,0,0,Genuine
CUST01316,PROD-SaO-5741,5,18-12-2022,,this collapsible sink folds down very compact the handles feel sturdy i have washed it by hand and its easy to clean with soap and water its a very good size to hold a lot of dishes,1,0,29.19,0,0,0,0,Genuine
CUST01317,PROD-SaO-4814,5,12-01-2024,16-01-2024,very easy to pack and held everything i needed for concealed carry,1,0,42.86,0,0,0,0,Genuine
CUST01318,PROD-PS-8668,5,11-06-2024,15-06-2024,my lab is always hot we have had this on him for about a year now and he has never had an issue the only thing i can say is he loves this toy and its worth the price its a little pricey for a toy he really likes,1,0,34.07,0,0,0,0,Genuine
CUST01319,PROD-MaT-6635,4,28-09-2023,,i watched this at the weekend and i thought it was pretty good the acting was pretty good the story was pretty good the acting was okay the acting was okay the story was good the movie was ok the movie was ok the story was okay the movie was ok the movie was ok the movie was ok the movie,1,0,52.4,0,0,0,0,Genuine
CUST01320,PROD-SaO-5741,5,11-12-2022,15-12-2022,it was a fun workout if you love dancing get it i just idk get lazy but go for it i have other stuff by shaun t no complaints,1,0,21.49,0,0,0,0,Genuine
CUST01321,PROD-SaO-2654,2,10-11-2024,18-11-2024,this is good for keeping a gun safe not too big or too small if you have a small gun you will want to get the large onegreat case the quality is great and the material is very thin i wish it was thickerthe pump does not work as well as i expected i have had to replace it with a new one,1,0,29.15,0,0,0,0,Genuine
CUST01322,PROD-TaHI-4598,5,30-10-2022,,very nice product was very easy to add strip led lighting and create professional looking enclosed led shelf lighting the angle helps direct the light in and it looks great,1,0,25.38,0,0,0,0,Genuine
CUST01323,PROD-MaT-2584,4,09-02-2023,22-02-2023,i like the special effects i love the movie the plot is just a little too,1,0,40.88,0,0,0,0,Genuine
CUST01324,PROD-E-6310,1,29-12-2022,,lowcost production without any of printed instructions is not worth that money such a large mouse does not have a place where you can put the usb receiver,1,0,18.86,0,0,0,0,Genuine
CUST01325,PROD-CSaJ-5557,3,08-08-2024,,it is somewhat cute but very cheaply made it reminds me of the stuff you get from china for next to nothing it isnt awful but nothing spectacular i received this product at a discount in exchange for my honest review,1,0,21.51,0,0,0,0,Genuine
CUST01326,PROD-PS-5371,5,08-07-2024,21-07-2024,my dog had a reaction to this and started to bleed she also had a reaction to the other two the vet said it was probably the first time shed been used to it its not clear how it came about i dont know how long it took for,1,0,23,0,0,0,0,Genuine
CUST01327,PROD-SaO-5554,5,24-10-2023,,these plano waterproof boxes are perfect for the wide variety of water bottles these have a strong,1,0,24.91,0,1,25,5,Genuine
CUST01328,PROD-SaO-5741,5,06-11-2022,16-11-2022,i ordered it for my son he loves it he also loves the way he can get a grip on the gun which,1,0,41.22,0,0,0,0,Genuine
CUST01329,PROD-SaO-5554,1,13-09-2023,,the plastic is of very low quality i mounted the mirror and rode my bike to the store when i got there i noticed the mirror had moved out of position i thought maybe i hadnt tightened it enough but when i took a closer look i could see the plastic had cracked all the way through the support,1,0,20.26,0,0,0,0,Genuine
CUST01330,PROD-TaHI-6820,5,22-12-2023,,it holds a caliper solidly and squarely perpendicular to the miter slot it doesnt lock down in the miter slot but there is plenty of friction to keep it in place combined with my digital caliper this is a great solution for squaring table saw blades and fences and aligning riving knives i,1,0,13.45,0,0,0,0,Genuine
CUST01331,PROD-CSaJ-5557,4,14-07-2024,21-07-2024,love owls and i love this scarf its adorable and is a good price,1,0,32.27,0,0,0,0,Genuine
CUST01332,PROD-TaHI-4432,1,04-07-2022,,absolutely horrible i honestly dont think the other reviews are real the connectors dont work at all i just opened the box tried to install and every strip has an issue dont waste your money,1,0,21.36,0,0,0,0,Genuine
CUST01333,PROD-B-6155,1,05-08-2024,,hell was that i wish i could give it zero stars i wish i had back the hours and brain cells i lost reading this book this is without a doubt the worst book i have read in years maybe the worst book i have ever read i cant put this into words the plot is unbelievably bad the character dev,1,0,25.54,0,0,0,0,Genuine
CUST01334,PROD-CSaJ-6574,1,26-03-2022,08-04-2022,this product is pictured tied in an elegant design i will be purchasing a second pair of this stylei had to return this product the ring was not the same as it was,1,0,24.84,0,0,0,0,Genuine
CUST01335,PROD-SaO-1750,4,21-10-2023,26-10-2023,i bought these for running hiking and hiking i also love that they are easier to use i had to replace a couple of the plastic ones so it should be easy to adjust it will be a pain to use them again i would definitely recommend them to a friend,1,0,29.32,0,0,0,0,Genuine
CUST01336,PROD-CSaJ-9279,5,11-07-2024,25-07-2024,you get what you pay for the quality is good but its also a little largegreat quality and fit the front part is very small but the back is very largethe shoes are great im a size and these fit great i love the straps and they look great i can wear them on my feet all day long i w,1,0,44.21,0,0,0,0,Genuine
CUST01337,PROD-E-6310,5,30-10-2024,05-11-2024,this keyboard fits the bill its sleek and comfortable its light weight and its a great value the only thing i wish is that you could use it as a keyboard with a trackball it would be nice if it could hold a trackball i love it i have a portable keyboard a tablet,1,0,31.71,0,0,0,0,Genuine
CUST01338,PROD-B-3340,4,15-06-2024,,this is an interesting take on a family with a history of its own that is well worth the time the story is told from a family members point of view and it is written in a way that leaves the reader feeling as though the reader is reading a novel,1,0,27.62,0,0,0,0,Genuine
CUST01339,PROD-CSaJ-1106,5,22-11-2022,,it reads my year old mb cf cards kodakx usb enabled lexar i went thru several other readers and all the pins bent or got broken off this one looks like a winner the card goes in about halfway before engaging the pins it downloads in the blink of an eye in the windows photo program,1,0,15.12,0,0,0,0,Genuine
CUST01340,PROD-SaO-2307,5,17-04-2024,,i purchased these for an old set of the kinetic tubes they are a bit bulky and bulky,1,0,31.48,0,0,0,0,Genuine
CUST01341,PROD-TaHI-7216,1,18-04-2022,,ok thid is garbage plain and simple my brother brought one of these sinks and it does have a hairline crack at the base however what struck me as horrid is the thin walls of this sink make it as fragile as a china tea cup its pretty enough but its walls are so thin the sink is lucky to last a,1,0,31.76,0,0,0,0,Genuine
CUST01342,PROD-HaK-9317,4,15-05-2022,28-05-2022,nothing spectacular about these molds they are lightweight and comfortable i also like the fact that they do not have the dishwasher which is nice but not a big deal,1,0,27.31,0,0,0,0,Genuine
CUST01343,PROD-MaT-6635,4,05-08-2023,,very cool new twist on horror i enjoyed this film,1,0,26.3,0,0,0,0,Genuine
CUST01344,PROD-E-2290,5,04-11-2022,17-11-2022,the fujifilm vertical battery grip cable is a good option the fujifilm vertical battery grip cable is a good option the fujifilm vertical battery grip cable is a good option,1,0,19.05,0,0,0,0,Genuine
CUST01345,PROD-KS-5506,3,18-12-2023,01-01-2024,this short felt rushed in some places but it was good enough to make me read it i am very happy with the ending and hope the next one will be as good as this one melaniei received a copy of this book for an honest reviewi was looking forward to reading the book but the last part was so repet,1,0,40.94,0,0,0,0,Genuine
CUST01346,PROD-B-8517,5,13-03-2024,17-03-2024,great story well written and easy to pick up and start again which is great for traveling i loved reading about their travels and think this is worth reading,1,0,27.34,0,0,0,0,Genuine
CUST01347,PROD-PS-9669,3,11-02-2024,16-02-2024,not as loud as i expected the only problem is that its kind of hard to put the collar on the front part is also hard to put on,1,0,56.95,0,0,0,0,Genuine
CUST01348,PROD-TaG-1771,5,14-12-2024,23-12-2024,my niece and nephews love this set and the materials are good my year old has a,1,0,38.03,0,0,0,0,Genuine
CUST01349,PROD-KS-2424,4,12-01-2024,17-01-2024,this book is a great introduction to the world of dinosaurs it defines dinosaurs and is filled with facts such as what the earth was like with dinosaurs on it and how they became extinct i was unaware of the number of different eggs they had in reading this my grandson and i explored the places,1,0,19.57,0,0,0,0,Genuine
CUST01350,PROD-TaG-7543,5,01-12-2023,,for this price this is a great addition to my collection of all things batgirlvery nice,1,0,34.97,0,0,0,0,Genuine
CUST01351,PROD-TaHI-2169,5,09-04-2023,,thank you for selling great pricegreat productvery good qualitynice little light works,1,0,18.43,0,0,0,0,Genuine
CUST01352,PROD-E-6310,4,29-08-2023,,good quality sturdy i am using it as an external hdd for a dell inspiron i bought this for a friend,1,0,24.36,0,0,0,0,Genuine
CUST01353,PROD-KS-2424,3,14-12-2024,26-12-2024,these stories are short but they could do more even with their limited pages one sex scene a rushed climax of confrontation we can do better,1,0,16.54,0,0,0,0,Genuine
CUST01354,PROD-KS-5506,4,11-02-2024,,when i read third and final book in this series i almost cried then i read the book im still disappointed its over but i love this series blake made it home to sisland in book fight alexis and zach were together and things were odd but alexis proposed a solution they just be togethe,1,0,23.49,0,0,0,0,Genuine
CUST01355,PROD-SaO-3664,5,06-12-2022,,purchased this as christmas present and it was an awesome gift for my husband he loves it,1,0,43.61,0,1,25,5,Genuine
CUST01356,PROD-B-6155,4,17-01-2024,,i found it to be interesting and informative it was an excellent first hand account of suffering on several levels i would recommend this book to anyone who has been through a similar trauma as they would no doubt find it encouraging,1,0,21.18,0,0,0,0,Genuine
CUST01357,PROD-SaO-4814,5,07-08-2023,,this is a really superb tool the only problem is that it comes with a small screwdriver,1,0,72.13,40,0,0,16,Genuine
CUST01358,PROD-KS-5012,3,29-12-2024,,i liked this story not exactly sure why this one took me so much longer to read than the other sapphire falls books it took me almost a month to read maybe its because lauren was trying so hard not to like a town i loved all in all the book was good i still cant get over how long it took me t,1,0,24.49,0,0,0,0,Genuine
CUST01359,PROD-HaK-3646,1,18-08-2024,,i received my black decker allure iron and quickly discovered signs that it had been returned the cord was not neatly wrapped the tab on the box was open there were fingerprints on it i plugged it in and found that it would only heat to about then a thin line of smoke came up from the,1,0,18.88,0,0,0,0,Genuine
CUST01360,PROD-SaO-5741,4,21-06-2024,30-06-2024,so far so good we have had the knee pads for a couple months now and are,1,0,45.78,0,0,0,0,Genuine
CUST01361,PROD-E-1949,5,16-12-2024,,this is a great unit it was in several power outages and one brown out were the rely in the unit pulled in and out over time in just minutes,1,0,22.08,0,0,0,0,Genuine
CUST01362,PROD-KS-4582,5,13-02-2023,,this is one of those books that you just cant put down this is the first one i have read by this author i cant wait to read more of,1,0,35.43,0,0,0,0,Genuine
